week,week_start,sku,demand
17,2024-10-21,ELE-004,70
18,2024-10-28,ELE-004,61
19,2024-11-04,ELE-004,66
20,2024-11-11,ELE-004,73
21,2024-11-18,ELE-004,71
22,2024-11-25,ELE-004,68
23,2024-12-02,ELE-004,95
24,2024-12-09,ELE-004,74
25,2024-12-16,ELE-004,64
26,2024-12-23,ELE-004,85
27,2024-12-30,ELE-004,84
28,2025-01-06,ELE-004,89
29,2025-01-13,ELE-004,96
30,2025-01-20,ELE-004,67
31,2025-01-27,ELE-004,90
32,2025-02-03,ELE-004,91
33,2025-02-10,ELE-004,79
34,2025-02-17,ELE-004,83
35,2025-02-24,ELE-004,47
36,2025-03-03,ELE-004,75
37,2025-03-10,ELE-004,103
38,2025-03-17,ELE-004,62
39,2025-03-24,ELE-004,77
40,2025-03-31,ELE-004,87
41,2025-04-07,ELE-004,92
42,2025-04-14,ELE-004,105
43,2025-04-21,ELE-004,65
44,2025-04-28,ELE-004,87
45,2025-05-05,ELE-004,98
46,2025-05-12,ELE-004,72
47,2025-05-19,ELE-004,88
48,2025-05-26,ELE-004,113
49,2025-06-02,ELE-004,107
50,2025-06-09,ELE-004,97
51,2025-06-16,ELE-004,58
52,2025-06-23,ELE-004,90
53,2025-06-30,ELE-004,98
54,2025-07-07,ELE-004,89
55,2025-07-14,ELE-004,93
56,2025-07-21,ELE-004,135
57,2025-07-28,ELE-004,92
58,2025-08-04,ELE-004,83
59,2025-08-11,ELE-004,100
60,2025-08-18,ELE-004,93
61,2025-08-25,ELE-004,94
62,2025-09-01,ELE-004,97
63,2025-09-08,ELE-004,110
64,2025-09-15,ELE-004,103
65,2025-09-22,ELE-004,84
66,2025-09-29,ELE-004,99
67,2025-10-06,ELE-004,109
68,2025-10-13,ELE-004,96
69,2025-10-20,ELE-004,120
70,2025-10-27,ELE-004,115
71,2025-11-03,ELE-004,90
72,2025-11-10,ELE-004,110
73,2025-11-17,ELE-004,135
74,2025-11-24,ELE-004,130
75,2025-12-01,ELE-004,106
76,2025-12-08,ELE-004,121
77,2025-12-15,ELE-004,98
78,2025-12-22,ELE-004,87
79,2025-12-29,ELE-004,118
80,2026-01-05,ELE-004,114
81,2026-01-12,ELE-004,119
82,2026-01-19,ELE-004,111
83,2026-01-26,ELE-004,117
84,2026-02-02,ELE-004,105
85,2026-02-09,ELE-004,121
86,2026-02-16,ELE-004,128
87,2026-02-23,ELE-004,114
88,2026-03-02,ELE-004,129
89,2026-03-09,ELE-004,87
90,2026-03-16,ELE-004,104
91,2026-03-23,ELE-004,141
92,2026-03-30,ELE-004,147
93,2026-04-06,ELE-004,123
94,2026-04-13,ELE-004,118
95,2026-04-20,ELE-004,99
96,2026-04-27,ELE-004,127
97,2026-05-04,ELE-004,135
98,2026-05-11,ELE-004,97
99,2026-05-18,ELE-004,132
100,2026-05-25,ELE-004,132
101,2026-06-01,ELE-004,132
102,2026-06-08,ELE-004,105
103,2026-06-15,ELE-004,135
104,2026-06-22,ELE-004,100
1,2024-07-01,ELE-005,73
2,2024-07-08,ELE-005,62
3,2024-07-15,ELE-005,50
4,2024-07-22,ELE-005,71
5,2024-07-29,ELE-005,69
6,2024-08-05,ELE-005,54
7,2024-08-12,ELE-005,77
8,2024-08-19,ELE-005,50
9,2024-08-26,ELE-005,61
10,2024-09-02,ELE-005,68
11,2024-09-09,ELE-005,39
12,2024-09-16,ELE-005,65
13,2024-09-23,ELE-005,57
14,2024-09-30,ELE-005,57
15,2024-10-07,ELE-005,48
16,2024-10-14,ELE-005,59
17,2024-10-21,ELE-005,47
18,2024-10-28,ELE-005,48
19,2024-11-04,ELE-005,52
20,2024-11-11,ELE-005,45
21,2024-11-18,ELE-005,67
22,2024-11-25,ELE-005,44
23,2024-12-02,ELE-005,48
24,2024-12-09,ELE-005,51
25,2024-12-16,ELE-005,53
26,2024-12-23,ELE-005,59
27,2024-12-30,ELE-005,59
28,2025-01-06,ELE-005,50
29,2025-01-13,ELE-005,49
30,2025-01-20,ELE-005,52
31,2025-01-27,ELE-005,58
32,2025-02-03,ELE-005,56
33,2025-02-10,ELE-005,47
34,2025-02-17,ELE-005,36
35,2025-02-24,ELE-005,65
36,2025-03-03,ELE-005,57
37,2025-03-10,ELE-005,52
38,2025-03-17,ELE-005,52
39,2025-03-24,ELE-005,46
40,2025-03-31,ELE-005,42
41,2025-04-07,ELE-005,46
42,2025-04-14,ELE-005,47
43,2025-04-21,ELE-005,44
44,2025-04-28,ELE-005,38
45,2025-05-05,ELE-005,45
46,2025-05-12,ELE-005,51
47,2025-05-19,ELE-005,43
48,2025-05-26,ELE-005,47
49,2025-06-02,ELE-005,33
50,2025-06-09,ELE-005,44
51,2025-06-16,ELE-005,45
52,2025-06-23,ELE-005,37
53,2025-06-30,ELE-005,34
54,2025-07-07,ELE-005,47
55,2025-07-14,ELE-005,39
56,2025-07-21,ELE-005,47
57,2025-07-28,ELE-005,41
58,2025-08-04,ELE-005,47
59,2025-08-11,ELE-005,41
60,2025-08-18,ELE-005,34
61,2025-08-25,ELE-005,42
62,2025-09-01,ELE-005,40
63,2025-09-08,ELE-005,46
64,2025-09-15,ELE-005,39
65,2025-09-22,ELE-005,39
66,2025-09-29,ELE-005,46
67,2025-10-06,ELE-005,47
68,2025-10-13,ELE-005,45
69,2025-10-20,ELE-005,46
70,2025-10-27,ELE-005,42
71,2025-11-03,ELE-005,44
72,2025-11-10,ELE-005,44
73,2025-11-17,ELE-005,41
74,2025-11-24,ELE-005,39
75,2025-12-01,ELE-005,39
76,2025-12-08,ELE-005,51
77,2025-12-15,ELE-005,38
78,2025-12-22,ELE-005,36
79,2025-12-29,ELE-005,35
80,2026-01-05,ELE-005,36
81,2026-01-12,ELE-005,38
82,2026-01-19,ELE-005,30
83,2026-01-26,ELE-005,26
84,2026-02-02,ELE-005,37
85,2026-02-09,ELE-005,27
86,2026-02-16,ELE-005,36
87,2026-02-23,ELE-005,35
88,2026-03-02,ELE-005,40
89,2026-03-09,ELE-005,42
90,2026-03-16,ELE-005,35
91,2026-03-23,ELE-005,31
92,2026-03-30,ELE-005,28
93,2026-04-06,ELE-005,29
94,2026-04-13,ELE-005,32
95,2026-04-20,ELE-005,23
96,2026-04-27,ELE-005,32
97,2026-05-04,ELE-005,31
98,2026-05-11,ELE-005,34
99,2026-05-18,ELE-005,29
100,2026-05-25,ELE-005,31
101,2026-06-01,ELE-005,27
102,2026-06-08,ELE-005,28
103,2026-06-15,ELE-005,22
104,2026-06-22,ELE-005,30
1,2024-07-01,ELE-006,61
2,2024-07-08,ELE-006,63
3,2024-07-15,ELE-006,52
4,2024-07-22,ELE-006,72
5,2024-07-29,ELE-006,54
6,2024-08-05,ELE-006,67
7,2024-08-12,ELE-006,61
8,2024-08-19,ELE-006,52
9,2024-08-26,ELE-006,68
10,2024-09-02,ELE-006,60
11,2024-09-09,ELE-006,61
12,2024-09-16,ELE-006,64
13,2024-09-23,ELE-006,60
14,2024-09-30,ELE-006,57
15,2024-10-07,ELE-006,64
16,2024-10-14,ELE-006,57
17,2024-10-21,ELE-006,61
18,2024-10-28,ELE-006,55
19,2024-11-04,ELE-006,48
20,2024-11-11,ELE-006,55
21,2024-11-18,ELE-006,56
22,2024-11-25,ELE-006,60
23,2024-12-02,ELE-006,70
24,2024-12-09,ELE-006,46
25,2024-12-16,ELE-006,61
26,2024-12-23,ELE-006,42
27,2024-12-30,ELE-006,51
28,2025-01-06,ELE-006,56
29,2025-01-13,ELE-006,42
30,2025-01-20,ELE-006,45
31,2025-01-27,ELE-006,61
32,2025-02-03,ELE-006,61
33,2025-02-10,ELE-006,59
34,2025-02-17,ELE-006,53
35,2025-02-24,ELE-006,78
36,2025-03-03,ELE-006,59
37,2025-03-10,ELE-006,53
38,2025-03-17,ELE-006,74
39,2025-03-24,ELE-006,65
40,2025-03-31,ELE-006,57
41,2025-04-07,ELE-006,70
42,2025-04-14,ELE-006,61
43,2025-04-21,ELE-006,65
44,2025-04-28,ELE-006,62
45,2025-05-05,ELE-006,52
46,2025-05-12,ELE-006,68
47,2025-05-19,ELE-006,61
48,2025-05-26,ELE-006,52
49,2025-06-02,ELE-006,54
50,2025-06-09,ELE-006,68
51,2025-06-16,ELE-006,57
52,2025-06-23,ELE-006,60
53,2025-06-30,ELE-006,65
54,2025-07-07,ELE-006,61
55,2025-07-14,ELE-006,48
56,2025-07-21,ELE-006,65
57,2025-07-28,ELE-006,68
58,2025-08-04,ELE-006,67
59,2025-08-11,ELE-006,73
60,2025-08-18,ELE-006,63
61,2025-08-25,ELE-006,66
62,2025-09-01,ELE-006,73
63,2025-09-08,ELE-006,58
64,2025-09-15,ELE-006,74
65,2025-09-22,ELE-006,74
66,2025-09-29,ELE-006,66
67,2025-10-06,ELE-006,75
68,2025-10-13,ELE-006,67
69,2025-10-20,ELE-006,53
70,2025-10-27,ELE-006,69
71,2025-11-03,ELE-006,63
72,2025-11-10,ELE-006,63
73,2025-11-17,ELE-006,61
74,2025-11-24,ELE-006,71
75,2025-12-01,ELE-006,64
76,2025-12-08,ELE-006,54
77,2025-12-15,ELE-006,64
78,2025-12-22,ELE-006,66
79,2025-12-29,ELE-006,54
80,2026-01-05,ELE-006,56
81,2026-01-12,ELE-006,57
82,2026-01-19,ELE-006,55
83,2026-01-26,ELE-006,63
84,2026-02-02,ELE-006,68
85,2026-02-09,ELE-006,75
86,2026-02-16,ELE-006,70
87,2026-02-23,ELE-006,68
88,2026-03-02,ELE-006,69
89,2026-03-09,ELE-006,71
90,2026-03-16,ELE-006,57
91,2026-03-23,ELE-006,66
92,2026-03-30,ELE-006,63
93,2026-04-06,ELE-006,59
94,2026-04-13,ELE-006,56
95,2026-04-20,ELE-006,56
96,2026-04-27,ELE-006,58
97,2026-05-04,ELE-006,50
98,2026-05-11,ELE-006,64
99,2026-05-18,ELE-006,60
100,2026-05-25,ELE-006,61
101,2026-06-01,ELE-006,63
102,2026-06-08,ELE-006,66
103,2026-06-15,ELE-006,55
104,2026-06-22,ELE-006,59
1,2024-07-01,ELE-007,6
2,2024-07-08,ELE-007,8
3,2024-07-15,ELE-007,4
4,2024-07-22,ELE-007,4
5,2024-07-29,ELE-007,8
6,2024-08-05,ELE-007,7
7,2024-08-12,ELE-007,6
8,2024-08-19,ELE-007,6
9,2024-08-26,ELE-007,12
10,2024-09-02,ELE-007,3
11,2024-09-09,ELE-007,6
12,2024-09-16,ELE-007,9
13,2024-09-23,ELE-007,8
14,2024-09-30,ELE-007,7
15,2024-10-07,ELE-007,9
16,2024-10-14,ELE-007,10
17,2024-10-21,ELE-007,6
18,2024-10-28,ELE-007,14
19,2024-11-04,ELE-007,16
20,2024-11-11,ELE-007,8
21,2024-11-18,ELE-007,7
22,2024-11-25,ELE-007,7
23,2024-12-02,ELE-007,8
24,2024-12-09,ELE-007,8
25,2024-12-16,ELE-007,4
26,2024-12-23,ELE-007,8
27,2024-12-30,ELE-007,4
28,2025-01-06,ELE-007,4
29,2025-01-13,ELE-007,9
30,2025-01-20,ELE-007,8
31,2025-01-27,ELE-007,4
32,2025-02-03,ELE-007,4
33,2025-02-10,ELE-007,9
34,2025-02-17,ELE-007,5
35,2025-02-24,ELE-007,13
36,2025-03-03,ELE-007,8
37,2025-03-10,ELE-007,4
38,2025-03-17,ELE-007,9
39,2025-03-24,ELE-007,3
40,2025-03-31,ELE-007,8
41,2025-04-07,ELE-007,8
42,2025-04-14,ELE-007,7
43,2025-04-21,ELE-007,6
44,2025-04-28,ELE-007,8
45,2025-05-05,ELE-007,5
46,2025-05-12,ELE-007,7
47,2025-05-19,ELE-007,5
48,2025-05-26,ELE-007,5
49,2025-06-02,ELE-007,11
50,2025-06-09,ELE-007,8
51,2025-06-16,ELE-007,3
52,2025-06-23,ELE-007,5
53,2025-06-30,ELE-007,9
54,2025-07-07,ELE-007,10
55,2025-07-14,ELE-007,8
56,2025-07-21,ELE-007,7
57,2025-07-28,ELE-007,9
58,2025-08-04,ELE-007,10
59,2025-08-11,ELE-007,8
60,2025-08-18,ELE-007,3
61,2025-08-25,ELE-007,7
62,2025-09-01,ELE-007,9
63,2025-09-08,ELE-007,5
64,2025-09-15,ELE-007,5
65,2025-09-22,ELE-007,8
66,2025-09-29,ELE-007,8
67,2025-10-06,ELE-007,6
68,2025-10-13,ELE-007,8
69,2025-10-20,ELE-007,12
70,2025-10-27,ELE-007,6
71,2025-11-03,ELE-007,7
72,2025-11-10,ELE-007,9
73,2025-11-17,ELE-007,7
74,2025-11-24,ELE-007,7
75,2025-12-01,ELE-007,12
76,2025-12-08,ELE-007,8
77,2025-12-15,ELE-007,12
78,2025-12-22,ELE-007,9
79,2025-12-29,ELE-007,7
80,2026-01-05,ELE-007,6
81,2026-01-12,ELE-007,3
82,2026-01-19,ELE-007,8
83,2026-01-26,ELE-007,10
84,2026-02-02,ELE-007,14
85,2026-02-09,ELE-007,6
86,2026-02-16,ELE-007,12
87,2026-02-23,ELE-007,7
88,2026-03-02,ELE-007,7
89,2026-03-09,ELE-007,10
90,2026-03-16,ELE-007,6
91,2026-03-23,ELE-007,12
92,2026-03-30,ELE-007,9
93,2026-04-06,ELE-007,7
94,2026-04-13,ELE-007,11
95,2026-04-20,ELE-007,7
96,2026-04-27,ELE-007,5
97,2026-05-04,ELE-007,9
98,2026-05-11,ELE-007,7
99,2026-05-18,ELE-007,4
100,2026-05-25,ELE-007,10
101,2026-06-01,ELE-007,8
102,2026-06-08,ELE-007,10
103,2026-06-15,ELE-007,10
104,2026-06-22,ELE-007,3
1,2024-07-01,ELE-008,11
2,2024-07-08,ELE-008,20
3,2024-07-15,ELE-008,16
4,2024-07-22,ELE-008,9
5,2024-07-29,ELE-008,14
6,2024-08-05,ELE-008,12
7,2024-08-12,ELE-008,12
8,2024-08-19,ELE-008,15
9,2024-08-26,ELE-008,21
10,2024-09-02,ELE-008,13
11,2024-09-09,ELE-008,16
12,2024-09-16,ELE-008,7
13,2024-09-23,ELE-008,16
14,2024-09-30,ELE-008,21
15,2024-10-07,ELE-008,19
16,2024-10-14,ELE-008,18
17,2024-10-21,ELE-008,12
18,2024-10-28,ELE-008,10
19,2024-11-04,ELE-008,14
20,2024-11-11,ELE-008,8
21,2024-11-18,ELE-008,8
22,2024-11-25,ELE-008,20
23,2024-12-02,ELE-008,10
24,2024-12-09,ELE-008,25
25,2024-12-16,ELE-008,7
26,2024-12-23,ELE-008,17
27,2024-12-30,ELE-008,8
28,2025-01-06,ELE-008,16
29,2025-01-13,ELE-008,9
30,2025-01-20,ELE-008,15
31,2025-01-27,ELE-008,14
32,2025-02-03,ELE-008,12
33,2025-02-10,ELE-008,18
34,2025-02-17,ELE-008,23
35,2025-02-24,ELE-008,12
36,2025-03-03,ELE-008,20
37,2025-03-10,ELE-008,15
38,2025-03-17,ELE-008,15
39,2025-03-24,ELE-008,27
40,2025-03-31,ELE-008,3
41,2025-04-07,ELE-008,11
42,2025-04-14,ELE-008,5
43,2025-04-21,ELE-008,13
44,2025-04-28,ELE-008,14
45,2025-05-05,ELE-008,36
46,2025-05-12,ELE-008,17
47,2025-05-19,ELE-008,25
48,2025-05-26,ELE-008,22
49,2025-06-02,ELE-008,12
50,2025-06-09,ELE-008,18
51,2025-06-16,ELE-008,24
52,2025-06-23,ELE-008,16
53,2025-06-30,ELE-008,16
54,2025-07-07,ELE-008,18
55,2025-07-14,ELE-008,7
56,2025-07-21,ELE-008,10
57,2025-07-28,ELE-008,17
58,2025-08-04,ELE-008,18
59,2025-08-11,ELE-008,10
60,2025-08-18,ELE-008,13
61,2025-08-25,ELE-008,14
62,2025-09-01,ELE-008,14
63,2025-09-08,ELE-008,19
64,2025-09-15,ELE-008,16
65,2025-09-22,ELE-008,16
66,2025-09-29,ELE-008,7
67,2025-10-06,ELE-008,9
68,2025-10-13,ELE-008,17
69,2025-10-20,ELE-008,6
70,2025-10-27,ELE-008,16
71,2025-11-03,ELE-008,11
72,2025-11-10,ELE-008,10
73,2025-11-17,ELE-008,19
74,2025-11-24,ELE-008,11
75,2025-12-01,ELE-008,10
76,2025-12-08,ELE-008,11
77,2025-12-15,ELE-008,15
78,2025-12-22,ELE-008,30
79,2025-12-29,ELE-008,3
80,2026-01-05,ELE-008,15
81,2026-01-12,ELE-008,14
82,2026-01-19,ELE-008,20
83,2026-01-26,ELE-008,13
84,2026-02-02,ELE-008,1
85,2026-02-09,ELE-008,22
86,2026-02-16,ELE-008,9
87,2026-02-23,ELE-008,15
88,2026-03-02,ELE-008,7
89,2026-03-09,ELE-008,9
90,2026-03-16,ELE-008,12
91,2026-03-23,ELE-008,20
92,2026-03-30,ELE-008,20
93,2026-04-06,ELE-008,12
94,2026-04-13,ELE-008,18
95,2026-04-20,ELE-008,13
96,2026-04-27,ELE-008,15
97,2026-05-04,ELE-008,16
98,2026-05-11,ELE-008,18
99,2026-05-18,ELE-008,11
100,2026-05-25,ELE-008,14
101,2026-06-01,ELE-008,16
102,2026-06-08,ELE-008,15
103,2026-06-15,ELE-008,10
104,2026-06-22,ELE-008,24
1,2024-07-01,CLN-001,236
2,2024-07-08,CLN-001,224
3,2024-07-15,CLN-001,247
4,2024-07-22,CLN-001,170
5,2024-07-29,CLN-001,265
6,2024-08-05,CLN-001,215
7,2024-08-12,CLN-001,192
8,2024-08-19,CLN-001,222
9,2024-08-26,CLN-001,270
10,2024-09-02,CLN-001,231
11,2024-09-09,CLN-001,192
12,2024-09-16,CLN-001,209
13,2024-09-23,CLN-001,249
14,2024-09-30,CLN-001,188
15,2024-10-07,CLN-001,215
16,2024-10-14,CLN-001,213
17,2024-10-21,CLN-001,268
18,2024-10-28,CLN-001,213
19,2024-11-04,CLN-001,249
20,2024-11-11,CLN-001,204
21,2024-11-18,CLN-001,201
22,2024-11-25,CLN-001,242
23,2024-12-02,CLN-001,233
24,2024-12-09,CLN-001,181
25,2024-12-16,CLN-001,234
26,2024-12-23,CLN-001,234
27,2024-12-30,CLN-001,206
28,2025-01-06,CLN-001,224
29,2025-01-13,CLN-001,225
30,2025-01-20,CLN-001,208
31,2025-01-27,CLN-001,206
32,2025-02-03,CLN-001,204
33,2025-02-10,CLN-001,213
34,2025-02-17,CLN-001,190
35,2025-02-24,CLN-001,218
36,2025-03-03,CLN-001,186
37,2025-03-10,CLN-001,221
38,2025-03-17,CLN-001,217
39,2025-03-24,CLN-001,196
40,2025-03-31,CLN-001,238
41,2025-04-07,CLN-001,263
42,2025-04-14,CLN-001,249
43,2025-04-21,CLN-001,189
44,2025-04-28,CLN-001,248
45,2025-05-05,CLN-001,224
46,2025-05-12,CLN-001,218
47,2025-05-19,CLN-001,206
48,2025-05-26,CLN-001,219
49,2025-06-02,CLN-001,250
50,2025-06-09,CLN-001,231
51,2025-06-16,CLN-001,210
52,2025-06-23,CLN-001,204
53,2025-06-30,CLN-001,210
54,2025-07-07,CLN-001,232
55,2025-07-14,CLN-001,261
56,2025-07-21,CLN-001,196
57,2025-07-28,CLN-001,219
58,2025-08-04,CLN-001,211
59,2025-08-11,CLN-001,202
60,2025-08-18,CLN-001,228
61,2025-08-25,CLN-001,232
62,2025-09-01,CLN-001,188
63,2025-09-08,CLN-001,196
64,2025-09-15,CLN-001,246
65,2025-09-22,CLN-001,226
66,2025-09-29,CLN-001,231
67,2025-10-06,CLN-001,208
68,2025-10-13,CLN-001,211
69,2025-10-20,CLN-001,229
70,2025-10-27,CLN-001,208
71,2025-11-03,CLN-001,194
72,2025-11-10,CLN-001,219
73,2025-11-17,CLN-001,239
74,2025-11-24,CLN-001,196
75,2025-12-01,CLN-001,243
76,2025-12-08,CLN-001,235
77,2025-12-15,CLN-001,200
78,2025-12-22,CLN-001,219
79,2025-12-29,CLN-001,218
80,2026-01-05,CLN-001,233
81,2026-01-12,CLN-001,234
82,2026-01-19,CLN-001,190
83,2026-01-26,CLN-001,189
84,2026-02-02,CLN-001,242
85,2026-02-09,CLN-001,222
86,2026-02-16,CLN-001,229
87,2026-02-23,CLN-001,227
88,2026-03-02,CLN-001,253
89,2026-03-09,CLN-001,192
90,2026-03-16,CLN-001,244
91,2026-03-23,CLN-001,201
92,2026-03-30,CLN-001,235
93,2026-04-06,CLN-001,249
94,2026-04-13,CLN-001,188
95,2026-04-20,CLN-001,228
96,2026-04-27,CLN-001,213
97,2026-05-04,CLN-001,213
98,2026-05-11,CLN-001,220
99,2026-05-18,CLN-001,196
100,2026-05-25,CLN-001,198
101,2026-06-01,CLN-001,234
102,2026-06-08,CLN-001,238
103,2026-06-15,CLN-001,207
104,2026-06-22,CLN-001,187
1,2024-07-01,CLN-002,185
2,2024-07-08,CLN-002,168
3,2024-07-15,CLN-002,135
4,2024-07-22,CLN-002,145
5,2024-07-29,CLN-002,165
6,2024-08-05,CLN-002,137
7,2024-08-12,CLN-002,197
8,2024-08-19,CLN-002,162
9,2024-08-26,CLN-002,168
10,2024-09-02,CLN-002,135
11,2024-09-09,CLN-002,138
12,2024-09-16,CLN-002,141
13,2024-09-23,CLN-002,166
14,2024-09-30,CLN-002,153
15,2024-10-07,CLN-002,152
16,2024-10-14,CLN-002,167
17,2024-10-21,CLN-002,164
18,2024-10-28,CLN-002,194
19,2024-11-04,CLN-002,155
20,2024-11-11,CLN-002,135
21,2024-11-18,CLN-002,159
22,2024-11-25,CLN-002,194
23,2024-12-02,CLN-002,146
24,2024-12-09,CLN-002,160
25,2024-12-16,CLN-002,151
26,2024-12-23,CLN-002,169
27,2024-12-30,CLN-002,165
28,2025-01-06,CLN-002,140
29,2025-01-13,CLN-002,154
30,2025-01-20,CLN-002,181
31,2025-01-27,CLN-002,185
32,2025-02-03,CLN-002,181
33,2025-02-10,CLN-002,179
34,2025-02-17,CLN-002,151
35,2025-02-24,CLN-002,151
36,2025-03-03,CLN-002,181
37,2025-03-10,CLN-002,132
38,2025-03-17,CLN-002,158
39,2025-03-24,CLN-002,116
40,2025-03-31,CLN-002,150
41,2025-04-07,CLN-002,143
42,2025-04-14,CLN-002,131
43,2025-04-21,CLN-002,173
44,2025-04-28,CLN-002,142
45,2025-05-05,CLN-002,151
46,2025-05-12,CLN-002,153
47,2025-05-19,CLN-002,142
48,2025-05-26,CLN-002,192
49,2025-06-02,CLN-002,148
50,2025-06-09,CLN-002,164
51,2025-06-16,CLN-002,129
52,2025-06-23,CLN-002,148
53,2025-06-30,CLN-002,152
54,2025-07-07,CLN-002,152
55,2025-07-14,CLN-002,146
56,2025-07-21,CLN-002,163
57,2025-07-28,CLN-002,196
58,2025-08-04,CLN-002,156
59,2025-08-11,CLN-002,156
60,2025-08-18,CLN-002,150
61,2025-08-25,CLN-002,219
62,2025-09-01,CLN-002,197
63,2025-09-08,CLN-002,172
64,2025-09-15,CLN-002,176
65,2025-09-22,CLN-002,143
66,2025-09-29,CLN-002,156
67,2025-10-06,CLN-002,164
68,2025-10-13,CLN-002,162
69,2025-10-20,CLN-002,139
70,2025-10-27,CLN-002,141
71,2025-11-03,CLN-002,171
72,2025-11-10,CLN-002,167
73,2025-11-17,CLN-002,110
74,2025-11-24,CLN-002,161
75,2025-12-01,CLN-002,189
76,2025-12-08,CLN-002,144
77,2025-12-15,CLN-002,165
78,2025-12-22,CLN-002,125
79,2025-12-29,CLN-002,179
80,2026-01-05,CLN-002,133
81,2026-01-12,CLN-002,130
82,2026-01-19,CLN-002,152
83,2026-01-26,CLN-002,215
84,2026-02-02,CLN-002,145
85,2026-02-09,CLN-002,130
86,2026-02-16,CLN-002,170
87,2026-02-23,CLN-002,165
88,2026-03-02,CLN-002,198
89,2026-03-09,CLN-002,130
90,2026-03-16,CLN-002,122
91,2026-03-23,CLN-002,152
92,2026-03-30,CLN-002,168
93,2026-04-06,CLN-002,168
94,2026-04-13,CLN-002,185
95,2026-04-20,CLN-002,124
96,2026-04-27,CLN-002,140
97,2026-05-04,CLN-002,156
98,2026-05-11,CLN-002,179
99,2026-05-18,CLN-002,170
100,2026-05-25,CLN-002,149
101,2026-06-01,CLN-002,135
102,2026-06-08,CLN-002,180
103,2026-06-15,CLN-002,181
104,2026-06-22,CLN-002,223
1,2024-07-01,CLN-003,88
2,2024-07-08,CLN-003,112
3,2024-07-15,CLN-003,77
4,2024-07-22,CLN-003,87
5,2024-07-29,CLN-003,86
6,2024-08-05,CLN-003,90
7,2024-08-12,CLN-003,85
8,2024-08-19,CLN-003,90
9,2024-08-26,CLN-003,98
10,2024-09-02,CLN-003,94
11,2024-09-09,CLN-003,110
12,2024-09-16,CLN-003,101
13,2024-09-23,CLN-003,103
14,2024-09-30,CLN-003,125
15,2024-10-07,CLN-003,109
16,2024-10-14,CLN-003,108
17,2024-10-21,CLN-003,107
18,2024-10-28,CLN-003,109
19,2024-11-04,CLN-003,117
20,2024-11-11,CLN-003,98
21,2024-11-18,CLN-003,128
22,2024-11-25,CLN-003,136
23,2024-12-02,CLN-003,131
24,2024-12-09,CLN-003,106
25,2024-12-16,CLN-003,90
26,2024-12-23,CLN-003,109
27,2024-12-30,CLN-003,120
28,2025-01-06,CLN-003,131
29,2025-01-13,CLN-003,116
30,2025-01-20,CLN-003,115
31,2025-01-27,CLN-003,146
32,2025-02-03,CLN-003,111
33,2025-02-10,CLN-003,141
34,2025-02-17,CLN-003,140
35,2025-02-24,CLN-003,102
36,2025-03-03,CLN-003,131
37,2025-03-10,CLN-003,117
38,2025-03-17,CLN-003,111
39,2025-03-24,CLN-003,96
40,2025-03-31,CLN-003,102
41,2025-04-07,CLN-003,139
42,2025-04-14,CLN-003,125
43,2025-04-21,CLN-003,138
44,2025-04-28,CLN-003,115
45,2025-05-05,CLN-003,129
46,2025-05-12,CLN-003,131
47,2025-05-19,CLN-003,108
48,2025-05-26,CLN-003,107
49,2025-06-02,CLN-003,148
50,2025-06-09,CLN-003,143
51,2025-06-16,CLN-003,123
52,2025-06-23,CLN-003,140
53,2025-06-30,CLN-003,157
54,2025-07-07,CLN-003,181
55,2025-07-14,CLN-003,128
56,2025-07-21,CLN-003,159
57,2025-07-28,CLN-003,191
58,2025-08-04,CLN-003,150
59,2025-08-11,CLN-003,180
60,2025-08-18,CLN-003,97
61,2025-08-25,CLN-003,182
62,2025-09-01,CLN-003,152
63,2025-09-08,CLN-003,114
64,2025-09-15,CLN-003,171
65,2025-09-22,CLN-003,178
66,2025-09-29,CLN-003,183
67,2025-10-06,CLN-003,184
68,2025-10-13,CLN-003,158
69,2025-10-20,CLN-003,143
70,2025-10-27,CLN-003,150
71,2025-11-03,CLN-003,161
72,2025-11-10,CLN-003,172
73,2025-11-17,CLN-003,153
74,2025-11-24,CLN-003,166
75,2025-12-01,CLN-003,186
76,2025-12-08,CLN-003,174
77,2025-12-15,CLN-003,221
78,2025-12-22,CLN-003,219
79,2025-12-29,CLN-003,143
80,2026-01-05,CLN-003,157
81,2026-01-12,CLN-003,141
82,2026-01-19,CLN-003,145
83,2026-01-26,CLN-003,187
84,2026-02-02,CLN-003,151
85,2026-02-09,CLN-003,151
86,2026-02-16,CLN-003,170
87,2026-02-23,CLN-003,198
88,2026-03-02,CLN-003,170
89,2026-03-09,CLN-003,171
90,2026-03-16,CLN-003,204
91,2026-03-23,CLN-003,194
92,2026-03-30,CLN-003,195
93,2026-04-06,CLN-003,208
94,2026-04-13,CLN-003,159
95,2026-04-20,CLN-003,192
96,2026-04-27,CLN-003,171
97,2026-05-04,CLN-003,215
98,2026-05-11,CLN-003,210
99,2026-05-18,CLN-003,163
100,2026-05-25,CLN-003,226
101,2026-06-01,CLN-003,161
102,2026-06-08,CLN-003,224
103,2026-06-15,CLN-003,200
104,2026-06-22,CLN-003,172
1,2024-07-01,CLN-004,80
2,2024-07-08,CLN-004,88
3,2024-07-15,CLN-004,67
4,2024-07-22,CLN-004,107
5,2024-07-29,CLN-004,46
6,2024-08-05,CLN-004,89
